_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout,label
1728190194,671.375,505.40625,10526.01563,27.140625,22.015625,20753479,8372410,0,116989403,1.19,0.3,0.1,22548578304,1216602112,21331976192,5.4,0,0,16832106496,9549492224,43.3,7282614272,9549492224,6.94E+11,3.98E+11,2.96E+11,57.3,560037,130368,7980547072,2612849664,456,29,2867123,9107600,8441,10790,0,0,0,0,normal
1728190195,671.703125,505.5,10537.5625,27.15625,22.015625,20764788,8378727,0,117081061,1.19,0.3,0.1,22548578304,1207595008,21340983296,5.4,0,0,16832106496,9546948608,43.3,7285157888,9546948608,6.94E+11,3.98E+11,2.96E+11,57.3,560037,130372,7980547072,2612878336,456,29,2869398,9114338,8447,10806,0,0,0,0,normal
1728190196,671.859375,505.625,10549.375,27.15625,22.015625,20775120,8385283,0,117150957,1.09,0.29,0.1,22548578304,1232162816,21316415488,5.5,0,0,16832106496,9561522176,43.2,7270584320,9561522176,6.94E+11,3.98E+11,2.96E+11,57.3,560045,130608,7980731392,2629889024,456,29,2888541,9121248,8454,10825,0,0,0,0,normal
1728190197,672.09375,505.78125,10560.98438,27.1875,22.015625,20781457,8388796,0,117189504,1.09,0.29,0.1,22548578304,1228029952,21320548352,5.4,0,0,16832106496,9561600000,43.2,7270506496,9561600000,6.94E+11,3.98E+11,2.96E+11,57.3,560047,130644,7980829696,2631924736,456,29,2888596,9122496,8456,10827,0,0,0,0,normal
1728190198,672.328125,505.9375,10572.4375,27.203125,22.03125,20786867,8391851,0,117218479,1.09,0.29,0.1,22548578304,1236508672,21312069632,5.5,0,0,16832106496,9575424000,43.1,7256682496,9575424000,6.94E+11,3.98E+11,2.96E+11,57.3,560050,130676,7980899328,2632358912,456,29,2908357,9126372,8462,10844,0,0,0,0,normal
1728190199,672.40625,506,10584.29688,27.203125,22.03125,20791639,8394456,0,117244141,1.09,0.29,0.1,22548578304,1223593984,21324984320,5.4,0,0,16832106496,9570619392,43.1,7261487104,9570619392,6.94E+11,3.98E+11,2.96E+11,57.3,560051,130683,7980903424,2632666112,456,29,2908411,9130718,8463,10849,0,0,0,0,normal
1728190200,672.625,506.109375,10595.96875,27.203125,22.03125,20796810,8397359,0,117278027,1.09,0.29,0.1,22548578304,1234120704,21314457600,5.5,0,0,16832106496,9572417536,43.1,7259688960,9572417536,6.94E+11,3.98E+11,2.96E+11,57.3,560052,130713,7980932096,2633092096,456,29,2928846,9134594,8467,10866,0,0,0,0,normal
1728190201,672.875,506.21875,10607.59375,27.21875,22.03125,20801320,8399912,0,117317192,1.49,0.39,0.14,22548578304,1231450112,21317128192,5.5,0,0,16832106496,9573273600,43.1,7258832896,9573273600,6.94E+11,3.98E+11,2.96E+11,57.3,560052,130730,7980932096,2633296896,456,29,2931078,9140928,8471,10875,0,0,0,0,normal
1728190202,673.125,506.3125,10619.26563,27.21875,22.03125,20805998,8402658,0,117347632,1.49,0.39,0.14,22548578304,1238204416,21310373888,5.5,0,0,16832106496,9570877440,43.1,7261229056,9570877440,6.94E+11,3.98E+11,2.96E+11,57.3,560052,130755,7980932096,2633554944,456,29,2952390,9144932,8477,10893,0,0,0,0,normal
1728190203,673.4375,506.5625,10630.73438,27.25,22.046875,20813477,8406836,0,117405192,1.49,0.39,0.14,22548578304,1226649600,21321928704,5.4,0,0,16832106496,9573462016,43.1,7258644480,9573462016,6.94E+11,3.98E+11,2.96E+11,57.3,560055,130779,7980965888,2633858048,456,29,2968986,9156485,8488,10910,0,0,0,0,normal
1728190204,673.703125,506.6875,10642.45313,27.265625,22.046875,20825471,8413462,0,117505023,1.49,0.39,0.14,22548578304,1232179200,21316399104,5.5,0,0,16832106496,9565642752,43.2,7266463744,9565642752,6.94E+11,3.98E+11,2.96E+11,57.3,560060,130839,7981441024,2636069888,456,29,2990947,9161490,8494,10936,0,0,0,0,normal
1728190205,673.859375,506.859375,10654.1875,27.265625,22.078125,20832262,8417604,0,117543894,1.49,0.39,0.14,22548578304,1217867776,21330710528,5.4,0,0,16832106496,9559859200,43.2,7272247296,9559859200,6.94E+11,3.98E+11,2.96E+11,57.3,560063,130874,7981490176,2636430336,456,29,2991055,9166022,8496,10942,0,0,0,0,normal
