_timestamp,cpu_times.user,cpu_times.system,cpu_times.idle,cpu_times.interrupt,cpu_times.dpc,cpu_stats.ctx_switches,cpu_stats.interrupts,cpu_stats.soft_interrupts,cpu_stats.syscalls,cpu_load.load_1m,cpu_load.load_5m,cpu_load.load_15m,swap.total,swap.used,swap.free,swap.percent,swap.sin,swap.sout,virtual.total,virtual.available,virtual.percent,virtual.used,virtual.free,disk.total,disk.used,disk.free,disk.percent,disk_io.read_count,disk_io.write_count,disk_io.read_bytes,disk_io.write_bytes,disk_io.read_time,disk_io.write_time,net_io.bytes_sent,net_io.bytes_recv,net_io.packets_sent,net_io.packets_recv,net_io.errin,net_io.errout,net_io.dropin,net_io.dropout
1728232851.8013926,5300.734375,3583.84375,448288.375,261.9375,158.015625,198312544,100558379,0,864431146,1.68,0.51,0.18,22548578304,6984093696,15564484608,31.0,0,0,16832106496,6350905344,62.3,10481201152,6350905344,694134239232,398614188032,295520051200,57.4,1416748,617775,25907378688,13502045184,984,271,1973793,766991,17838,8460,0,0,0,0
1728232852.8024316,5301.265625,3584.5625,448298.984375,261.96875,158.015625,198335275,100569487,0,864564979,1.68,0.51,0.18,22548578304,6988193792,15560384512,31.0,0,0,16832106496,6265085952,62.8,10567020544,6265085952,694134239232,398615171072,295519068160,57.4,1416749,617777,25907382784,13502057472,984,271,1975899,768537,17858,8469,0,0,0,0
1728232853.8039105,5301.703125,3584.890625,448310.375,262.0,158.015625,198351563,100577604,0,864617658,1.55,0.5,0.18,22548578304,6960066560,15588511744,30.9,0,0,16832106496,6403084288,62.0,10429022208,6403084288,694134239232,398615830528,295518408704,57.4,1416754,617800,25908120064,13504642048,984,271,1980387,770625,17870,8482,0,0,0,0
1728232854.804878,5301.875,3585.109375,448321.90625,262.03125,158.015625,198368951,100587056,0,864668985,1.55,0.5,0.18,22548578304,6954397696,15594180608,30.8,0,0,16832106496,6381060096,62.1,10451046400,6381060096,694134239232,398621863936,295512375296,57.4,1416756,617825,25908185600,13506206720,984,271,1988380,771767,17891,8501,0,0,0,0
1728232855.8052034,5302.265625,3585.46875,448333.203125,262.046875,158.03125,198391254,100599296,0,864730793,1.55,0.5,0.18,22548578304,6978015232,15570563072,30.9,0,0,16832106496,6185238528,63.3,10646867968,6185238528,694134239232,398621863936,295512375296,57.4,1416756,617837,25908185600,13507951616,984,271,1991903,773750,17908,8521,0,0,0,0
1728232856.8064814,5302.46875,3586.078125,448344.421875,262.0625,158.03125,198411769,100647255,0,864784578,1.55,0.5,0.18,22548578304,6955679744,15592898560,30.8,0,0,16832106496,6319026176,62.5,10513080320,6319026176,694134239232,398621863936,295512375296,57.4,1416756,617839,25908185600,13507992576,984,271,1994137,774988,17923,8534,0,0,0,0
1728232857.8066924,5302.78125,3586.203125,448355.859375,262.0625,158.03125,198429900,100658309,0,864843358,1.55,0.5,0.18,22548578304,6960189440,15588388864,30.9,0,0,16832106496,6404341760,62.0,10427764736,6404341760,694134239232,398620573696,295513665536,57.4,1416756,617862,25908185600,13509643264,984,271,1995958,776177,17933,8544,0,0,0,0
1728232858.8078,5303.03125,3586.375,448367.4375,262.078125,158.03125,198446477,100666952,0,864919106,1.43,0.49,0.18,22548578304,6956875776,15591702528,30.9,0,0,16832106496,6406033408,61.9,10426073088,6406033408,694134239232,398620573696,295513665536,57.4,1416757,617874,25908201984,13511437312,984,271,1998133,777361,17948,8556,0,0,0,0
1728232859.8090303,5303.4375,3586.53125,448378.953125,262.078125,158.03125,198463661,100675867,0,864979499,1.43,0.49,0.18,22548578304,6961971200,15586607104,30.9,0,0,16832106496,6406336512,61.9,10425769984,6406336512,694134239232,398621233152,295513006080,57.4,1416757,617878,25908201984,13511478272,984,271,1998704,778198,17958,8567,0,0,0,0
1728232860.809967,5303.875,3586.828125,448390.34375,262.109375,158.046875,198485774,100688118,0,865034229,1.43,0.49,0.18,22548578304,6971932672,15576645632,30.9,0,0,16832106496,6223572992,63.0,10608533504,6223572992,694134239232,398622875648,295511363584,57.4,1416762,617905,25908709888,13513468928,984,271,2003505,780134,17976,8583,0,0,0,0
